order_item_id,order_id,product_id,quantity,price
a8bc854b-11d6-4096-9f01-3d0877146cba,b9a8b01a-c313-4614-a404-03cbf583029e,d17ddf15-ccc6-4dd7-b43f-e8e7201d09e9,1,3705.04
7fabb706-b836-407b-a828-eeae1fb78cbb,44a5d4c1-e0ed-4bf5-86e0-131acc30109f,c6cc2e17-a0b6-4628-838a-4712dde6ffe6,1,3760.22
293a31a2-4831-4b7f-bb1c-f01a8651cd82,4202b6d4-5d86-497a-9e7c-cdb5e7aa9f25,80a90d5d-02bd-409b-98ae-06c2a23208d9,3,4497.05
ab3af211-29b4-41b0-b366-27e13049a97d,094ed123-4a1f-494b-b1be-c32dc713602e,e79f54d8-2765-4f6c-a119-b12e9d1883f7,4,2852.12
78a12634-c842-4575-95ce-7163b10bc927,be8a5b6c-f948-4230-9150-b0150e219795,05628cc5-1109-401e-939d-fd3e19bc356b,4,4789.72
ae7d40fa-9569-4a27-9dbd-d21a2cb73761,42f9582b-5c9f-4d67-9588-9306ce3c9896,5ab538af-cb1b-4850-b86f-dd4ab9a376cf,1,3500.97
2c54cf74-2569-4117-95cb-589e4af85db8,4202b6d4-5d86-497a-9e7c-cdb5e7aa9f25,46347c3d-2d23-47ab-8712-5ab7cd59d954,2,4263.39
69eaf47c-679f-4aa2-9d52-d5064d443af0,98cfe624-7d93-455a-9ef3-a800a627e49b,fc641ac2-249c-4401-8504-0f5c3469eac7,1,1778.18
56822c74-f34b-4aec-8612-ccec8270de41,712ec0b6-37f5-413c-8257-6872edef14d1,70705888-15f2-4e16-8512-bb6147406c9d,3,3039.7
e2a6352b-3bf5-4e37-899f-dbc3b91e43f2,190870e4-aa44-4c51-9fdb-2b7245fc6eed,48adeb93-523d-4407-846e-ab39fb8f9453,3,2778.2
1cf1574b-536e-4ea0-9056-6cec6a7a41e1,b481d044-b7a9-41b4-8973-39aef3565106,a569c239-e936-40d7-ae30-e3b674a19ad4,1,897.91
9a3f25b7-b880-4427-9c67-5bc0917cc254,3d62a8ad-d4a7-45e1-94cc-d1b0315491f8,3bb5c858-5de4-4eb0-b7d3-20263eb7703b,3,3182.62
27c4014f-9b7f-403b-a6a7-7e35a550162f,cf7e8d6b-0ea9-4c11-bf7b-5b926bdf5bcd,ef77cfe5-f184-4e0d-b9e5-00d7e075e45b,2,1950.88
be9fe9e9-7d8d-4c8f-841d-e509ac81500f,faf1dd68-07c6-481e-a448-da4fc57999ca,10fba50b-16d6-4d57-8393-d01c5781d5e5,1,138.43
07186a41-d373-4608-ac4f-4d8d096d496c,cc0c3016-8e20-4fc7-8e57-8aece09894bc,d13a9b48-8c9e-458f-89f8-d61946f1bcc3,1,2979.78
7503f363-545d-4308-a6c5-ccf56d66f353,c071bd0d-bc88-4945-b1af-579842f10f5c,461c77a7-1dd6-4d33-bfc0-a68f73ebf53f,3,792.79
d7e5ce9f-da65-4093-932a-27fd9bbfbbbb,6c1bd543-8fff-4ac1-899b-28022bc2b0c3,77306b89-119a-4042-ba75-5e224d57b027,3,1351.49
abcf9148-4475-4257-8f64-f027945f9928,f2fa9d4d-ea58-4854-b0ce-84aba1d87028,6d012c43-3e22-4700-a4ca-cbfe4019f87a,4,3739.25
89f070fd-f0f2-4b68-b9a8-c074df48f0a0,36d85216-f37d-4280-ab1f-5c4a9bb9280d,dd14c54d-93e6-4ab3-b749-9691caa7586c,3,1843.65
93f1d680-ca07-4ff9-b0e1-dcf7e820e331,cf7e8d6b-0ea9-4c11-bf7b-5b926bdf5bcd,e90e11c6-04f8-4ba4-851f-f2915c466ccf,1,645.18
ea0ad0dc-3b1e-44f1-9d38-4869fd95f7b7,439a9f5e-b183-4955-8115-ecc1e13c7481,0c31ce31-e408-41b6-ab0d-f43c3a3faf0e,2,4437.03
04d717ea-da52-41f9-9c01-322300cec61e,a86d85c8-1379-4da9-b7f3-760f429cf617,c425e1a4-2528-4c91-9110-02a688c27e81,2,3207.76
67163fd2-0677-4638-a767-159f66dcb894,0cbd5311-4039-4ef3-800f-508e6320bfd5,ac29ced3-bc40-4e86-a387-afdcdc0fb0a3,4,2707.07
5b51f88b-9d49-43f3-ae4c-93963778fe9f,591a44fa-2564-4277-8797-d7ac90065a95,3226b015-ce17-4a2a-92e0-a540f0b72d78,4,4424.14
d4e5da5d-61be-464b-8d5c-2cc89b2dcb2e,52efa8cd-3b99-4ba5-855a-15441b0f307d,212d6520-8bdc-4908-aac1-dd61876e889d,4,3768.91
7d42a66e-4111-4966-9f58-c75343f43e87,a86d85c8-1379-4da9-b7f3-760f429cf617,ac9070ac-6c6d-4789-9278-abf758649037,2,2557.87
1967490e-7b01-4d9a-addb-3ab1ec5f9446,356cb762-0b18-4dbf-abb0-3c7a3da1bc72,069731ab-2c2d-42dd-a83d-320a23bc472f,1,1432.14
97a22b77-e5cf-458e-ac19-838077be1223,1eedcd87-78b9-4b7f-8f12-3c75310347fb,5bef564f-4d86-4c6e-b2db-c1c85c6ef50b,2,2756.29
bf2a8fd7-72cc-457e-a738-06ab241feed3,828d9d11-f3c2-4e40-ac73-0866587946ba,d80de040-c74b-4199-9b33-fea2c04eaab5,4,860.68
e3b92849-203f-4892-93d3-072a1b9d2f2c,9fba3fab-23a6-43d5-aeff-d8ab2b6aaeae,57044e98-e139-4312-9b9c-5192e9852a2a,2,4051.68
1fb084d4-64a1-44ec-a882-4e0d1f41c161,eeb47d51-6896-4088-ad18-12e19f7765b3,dfb29129-672f-4950-807c-f01d57f73931,2,3627.81
f175de6d-0d1d-4df5-ad75-a98a302c0eef,68b0d641-740e-493d-8fc4-ab7fa195b79e,97280924-9215-420f-9b85-c5b7b753d03c,3,2767.92
86ddd30e-ce76-4d72-9a97-f218b278bd4c,a7e60e93-8b3f-42c4-8e73-f224dbda1773,cc1907ab-677b-4c74-9286-15ab91e3a977,3,490.16
e6694b2d-d15e-4343-83d2-46f020a9d3c9,449c5458-fbeb-444f-9a1d-8baec8653867,5ab538af-cb1b-4850-b86f-dd4ab9a376cf,2,4311.57
720806d4-2da6-4211-a931-cd23629bc8bb,14e105ca-f806-4ba9-9bb7-0fdc92cde575,d433d1a4-90c3-44ca-b971-3cfffc95c540,3,4023.65
58ef6c51-9b95-4088-89cc-eef26194dcb7,1eedcd87-78b9-4b7f-8f12-3c75310347fb,7d1bbd62-d536-4780-8b83-b490d78561ee,2,461.01
c295a941-38fc-418e-b96e-262a6e7182f8,3d62a8ad-d4a7-45e1-94cc-d1b0315491f8,5f897a73-bd9b-4772-b325-5e1cc8d37bb7,2,148.37
a0cfcd52-6494-4c3c-8727-ad31b034a62b,0668c6c2-1529-4ca2-b501-bf3bee438e65,79e01502-68db-4313-b72b-d5291f0e05b6,3,1180.43
3a8ba310-71d3-4a47-a104-5eea892b7cf4,4663b3c8-6660-4aab-9200-20495bc12360,ef77cfe5-f184-4e0d-b9e5-00d7e075e45b,3,4930.17
2cf943fc-9cb8-48e8-9f93-28e17c9e0550,0fc47a07-4c98-43be-956a-ffa90318917b,2020a446-eca5-48d5-bb05-8356b1fb2b17,1,4222.12
f3a68552-fadd-4c92-9d75-452c780999ca,fcd19d63-0bd6-46fa-afda-50d9b248c133,7b8a86c9-bed5-4093-862b-f64d218eabe1,3,2062.26
ea0ec80c-5876-4047-a87b-1fdbe3ee80e9,e1073275-3eec-4304-9336-f5ee946e675a,20cd7f80-b550-4e8c-b0d7-4568db20e151,2,4938.91
2820ef9f-64e7-4a19-b228-41f2bf3089d7,cb96c679-8386-4921-ba44-42fc9693a012,ee18af4a-564d-4739-93ff-fd63d7c03d96,1,2016.11
