review_id,customer_id,product_id,rating,review_text,review_date
ab284dd9-6ca3-4d51-ac1e-f6d1ba864ba2,f7abca51-e4e2-403a-bd5e-b9006609fd8e,dcc1394f-f9d6-40ae-bc0b-166052d6dbb3,5,Nearly fund finally teacher lead easy.,2024-12-10
6e6a38e3-84f8-469d-aa2b-ac43deaaa815,6adb17b4-e26c-4c50-bd16-c972c070a5da,97280924-9215-420f-9b85-c5b7b753d03c,2,Than foot sister significant.,2025-06-26
08d2085e-6fb6-43fe-8e21-084573e8825b,5133aed4-5269-4a88-886c-0e7851c5e33e,bc8fd274-09f3-444c-9833-d4c0df31b880,2,Worker owner property direction kind.,2025-08-11
2e9750a7-1cd9-4b59-8d95-3c0eba8f96db,6c08cae2-2b3d-453e-b2a2-7fdfa2dce122,461c77a7-1dd6-4d33-bfc0-a68f73ebf53f,2,General well mother task.,2025-07-21
c80461ca-1d6c-4c29-a172-a297809d8427,9da1a0e1-5d9a-4a52-a1b8-4d4ca376c6ee,c1700bbc-7e4f-46cc-ad71-e16ee597d0e5,5,Allow ground season little.,2025-03-12
9f29fdf3-25d7-4b09-b7e5-c1ddff2623c4,071c36a9-463c-4185-a124-73b3fd4377f8,bb482335-4c5e-4d17-87d8-900b14d0385e,4,Finish real space painting.,2025-05-18
23b078a4-b2a3-4350-a53a-85603f538535,e1d28949-d64d-493f-bb48-22cb32cf5295,748937fc-29f1-4d06-87db-5a4cbac042d8,4,Buy camera gun.,2025-11-04
3fed00fd-07da-4b6c-a473-58e38c5ca172,fd424681-4575-4354-be21-130272aab5ff,2b6ee70d-061a-4c07-8e4a-f0690a0e479c,3,Threat sign market up rather.,2025-09-25
915bb63a-43b5-4a8f-975e-281ecc4b6e69,cdda952a-85c8-4877-b043-514046074892,5736c8f8-1713-40fb-8b05-ec43ed13fbe9,5,After open out low.,2025-04-16
bee235b8-e442-4d01-ab62-96282c405250,d38bfe8f-2bad-4ce7-8114-2f83b58b2e5d,4f300925-56a1-4f27-b3d0-e35c9870718b,2,Law discover building real and maybe community exist.,2025-05-28
fc461ef8-6dca-48d9-9ba0-2069379eaee8,15e1bfe4-839e-457b-b4bb-58e2efb4d3f7,3a1b3a1f-69e7-4297-8add-a61499a4750e,3,Test put front increase debate account.,2025-01-04
9da5f2f1-b5aa-44b9-9bc4-d8c7ccdad155,80953d7e-66bc-4df4-b71e-4154a1f123b3,4b73ef8d-d366-4cb6-aa17-6692070bb9d7,1,Respond blood Mr.,2025-04-05
84ff6d6d-711a-474a-bb8e-c77828f46e75,8e323f9b-64a8-493e-a31e-5e549c1bccd9,861fd4dd-f3d4-4066-85a4-04369159a78b,2,Society what police character executive.,2025-11-12
9ea2375e-459d-48df-ae0e-0b973606e9f0,66b9272f-1ca0-410b-8b5b-eea89d3ba148,ad0b48a7-ee19-4f76-89fb-7a946fb662bf,1,Nature weight both over.,2025-08-17
59588798-0c7e-45b6-b704-1f6a962f8a60,b54320f1-20f0-47d9-a48b-5a669dbd36fe,3b6c8fa8-6d98-41ef-8d09-8f2f4d937ed2,5,Yeah who artist standard idea.,2025-08-22
5eaa082a-db13-4610-a691-fc4b46b24091,1029c408-4271-4c60-b262-c2d3e42c1ed6,d220f2c6-29b7-4a29-8a31-ea589d41b68e,5,Too leader investment its surface.,2025-01-27
25d5b517-f1c4-4f0d-8a4e-81b3fd089d93,071c36a9-463c-4185-a124-73b3fd4377f8,5073c26b-b0af-4ead-a0d1-72732799fa2d,4,Carry stock authority second hand happy.,2025-11-01
12e248b5-7f69-43de-90c7-548ecaddfb9c,c0a5ac17-43ca-4972-91a8-e6b9f499a47f,a8e65210-006a-4975-bf5f-b54536ae1cac,2,Parent others sport commercial.,2025-08-01
77b4beee-842c-4998-8beb-fa123938e211,6078105f-da69-43c5-bc07-9c295825cf83,8de16c96-5739-48be-8369-6aa0a6c65043,1,Move protect culture question.,2025-07-08
d69ac9b1-ed43-41d9-93ea-0d5a8e87e752,4452a845-0ae1-4cbb-942e-53372bf96e0b,6c0deed3-9f37-4dcc-9147-edc54199a365,5,Responsibility try scientist.,2024-11-15
3e8e19f9-959f-410e-93dc-0ed0523323f6,4243f25f-cd41-43d3-afd7-e1d98be47189,b6855c89-9fa0-490e-989f-b98819cfdba5,3,Evening friend another such here stay.,2025-04-22
1c527835-75d2-49ca-a913-0481e5e311b5,9c5be33c-1a3f-4b36-88c1-0bcdfeeef5d1,2a0db37d-1d67-4cc6-b36b-fe6dba5dceb8,5,All think myself voice medical though ok live.,2025-06-28
04129621-9e90-413c-999e-47a9044c51dd,35a5fb65-7d96-4a7d-815e-8ba3b564d898,2020a446-eca5-48d5-bb05-8356b1fb2b17,1,Reflect health mind information.,2025-04-30
2d661121-a5cd-404e-ba0f-021f4dceaa30,dc23b2fd-ae61-42ad-8441-7f0b52676d9c,461c77a7-1dd6-4d33-bfc0-a68f73ebf53f,4,Race list situation court.,2025-02-21
2f05a663-f6a8-4d61-b36e-17c3eb914cff,82d853b1-880f-4f23-855c-04fb32047eb8,6dc768e0-7f77-4efb-ab04-e56a2c14755a,2,Kind choice day business prepare officer all.,2025-06-19
f9ff4eca-f06a-4c49-b767-d753b66e012f,9da1a0e1-5d9a-4a52-a1b8-4d4ca376c6ee,e7ac8d03-5975-4417-afa3-1bfe5a1aaae5,1,Chance effort word early forget important seat.,2025-02-18
6fbb4150-ee1f-4c53-91de-386c76d1ee22,c99300c2-69c6-460d-b12a-716483e22466,dde4f7ed-5c95-4c12-bb50-dacf394e6d42,2,Reality first start break discussion.,2025-03-10
67b608fc-a197-4b28-a328-77ea2633141e,476ad62b-5fe9-4cb8-a721-d086b4d47214,af32713f-5749-4b58-9e5e-927f2aa9b3d8,1,American any which.,2025-08-03
458275ef-4c6b-4d59-abfb-3ed69928af89,8edab34f-2277-41a9-99c5-4b3c920a01cf,0dbef814-582d-433a-88dd-342fd68c21d2,4,President street time past.,2025-05-30
5f1b82e1-59dd-42f2-b560-1a4d267559b9,071c36a9-463c-4185-a124-73b3fd4377f8,0cb6dc6e-c702-4cd1-9dab-919d5968a533,1,Particular reduce during.,2025-09-01
d60674ed-ea43-4fbf-9a21-019e8af12ecb,b4f1e211-57fb-4403-8b92-13ffffcc0c13,dd6f163a-0b00-44bb-b3fa-628817d14f68,3,Free knowledge PM news among common.,2025-05-27
36983985-fed5-4025-9a44-5fcae6b8e42c,dfcd0afd-3291-41a1-b467-0841b07b343e,af32713f-5749-4b58-9e5e-927f2aa9b3d8,3,Body some office hour range.,2025-10-12
9f28b0e0-d488-40f1-bc96-37bd18b6f4d9,ad4b7e4d-894d-4c46-bb4a-0047b27b4ded,d220f2c6-29b7-4a29-8a31-ea589d41b68e,1,Mention couple phone find might.,2025-05-08
0fba16a2-5bca-4994-a8af-36a06c6f8c54,5acd1ef2-a42c-4207-b63f-8fb85cb75910,b8bad9c9-46b1-4875-a2dd-98e363589d2a,3,Medical film be always hit.,2025-04-02
a1c3ecd6-d912-41e2-aa2d-25b026a4a876,50ec244a-7917-49e7-a28d-b3df2a0eca99,ea1b598b-3061-4cf1-850a-5096597a6ed3,5,Third story name just all near bring base.,2025-01-19
4d8f5e3a-9df4-4fac-8792-4ab1ca3a9a1e,dca98c43-3d70-4cf5-8006-27dbfc660edc,7c8e6455-5f7c-4143-95a2-e0ef3eedd13f,3,Woman vote everybody.,2025-03-26
56bef07e-b6c1-4150-82b4-1a72da2ca325,d2e5ab05-86fb-40b6-ba24-7b6d41f650dc,95a7df9b-bdc6-4813-9ffd-02aa5dc0e537,5,Rise three paper themselves think.,2025-06-12
5198fe7f-0f8f-413e-86ec-200ffc147a14,ad4b7e4d-894d-4c46-bb4a-0047b27b4ded,aaa9ea5d-045d-4c41-9087-0a958872a0f9,2,Lose remember mission concern.,2025-04-09
3b634295-ba10-4641-8ddf-64428c06bcb1,d2e5ab05-86fb-40b6-ba24-7b6d41f650dc,4107406b-16bb-456f-9107-7c7b7b749bd1,3,True research official example front.,2024-11-25
fe94eac2-e90d-4d28-aa4a-a34ac21cc016,3231651d-a59b-45db-b4e1-3af8f42429fe,2795e2ea-0515-4ad6-adeb-809a42117ca9,4,Week approach woman will.,2025-01-05
049cd501-13a0-40aa-8536-00194a396596,0720e8c0-9773-483f-b451-92ec2682e02a,70705888-15f2-4e16-8512-bb6147406c9d,3,Inside beat bank official wish everything.,2025-11-06
22827580-7759-4ebd-b19e-b462e85c095b,0720e8c0-9773-483f-b451-92ec2682e02a,0e05577c-5096-470b-bf2f-31876e508315,5,In member evening box.,2025-09-15
23003cb1-52a0-471c-9de3-0e3fd5e44f2c,65d038ab-7a4a-44ef-bf54-1a6de0e5b745,7d1bbd62-d536-4780-8b83-b490d78561ee,4,Carry sport quickly production improve last.,2025-06-28
da02ca98-562b-4b89-b757-ce8298883609,56757ed6-97ec-4c17-8fad-8e5f72c936d9,c6cc2e17-a0b6-4628-838a-4712dde6ffe6,5,Treat city customer natural picture happen.,2024-11-25
76c300ea-01f8-446e-9c48-b9b0eeae6acc,440159e8-dd7f-40b3-88ae-f8919fa5eddd,ab15c359-b55c-4fe7-a6a5-32cc74f66507,3,White though recent easy party describe.,2025-10-14
a2796d63-281b-4ea3-b3fe-7dc6cff2e996,441f530f-dff5-4a8f-ae3b-a3fc352284bb,9d54565c-818b-44ec-85b1-67746fefacc0,2,Respond able cut.,2025-03-18
1120da2a-e129-4983-9a43-cb4f3396e11c,58251612-7861-4774-8cf3-325744021066,5320c3ea-6fd1-4a30-bfee-acbfc277b94f,1,Compare subject tell use consumer.,2025-06-10
0c391924-e9cd-4493-9dd2-cccce70d42d8,15e1bfe4-839e-457b-b4bb-58e2efb4d3f7,48adeb93-523d-4407-846e-ab39fb8f9453,2,Behavior activity price agree build.,2025-09-19
21a44194-6adf-457d-b1ff-3791582a8a0d,e94eff49-2e30-45ea-994c-9cae2ec4f1e0,53ba7b0c-bba8-4be2-bf4a-a509bd35435e,5,His great peace along scientist.,2025-06-18
614dca86-b928-4f73-8fe6-cc722a2a1fc5,9f11b3ce-df51-44bc-ace2-3129cb6c0456,212d6520-8bdc-4908-aac1-dd61876e889d,4,Machine course find training.,2024-11-28
c1a4b526-2082-4d1f-81b6-8498188c5c08,b828b7f0-6263-455b-8eec-4962622acc1d,fb5d96ee-8fb9-4f6e-a822-f249c8eebadd,1,Find any answer generation.,2025-02-19
82d776d7-2195-4dfb-9e99-8a5e54357157,fd424681-4575-4354-be21-130272aab5ff,69c89ff4-1b24-490e-8466-cfa2613912c0,2,Power protect truth address have action day record.,2025-01-05
7dd769f4-aa6b-450a-94ff-3fd3d463f44e,f09ac36d-dc2c-411e-8b88-643dcf992a19,4b73ef8d-d366-4cb6-aa17-6692070bb9d7,2,Bit production analysis strong myself buy or.,2025-03-23
bd2a1c7f-9694-4e89-a17a-7095242aa7c5,04f544bf-cebd-4e58-82b4-8bfa819d415b,994314ec-dd3c-4f66-8439-07724dc7a119,5,Most fall actually result interesting.,2025-01-08
d9b0dc53-f868-4ac7-b5a4-bef3e8c4d012,21b48f68-0623-4c81-a2e3-2f32e7e99f5e,dde4f7ed-5c95-4c12-bb50-dacf394e6d42,2,Green common south.,2025-02-19
d29efb71-cfb7-4a60-b6d8-e8b16168637e,96f12964-b7e2-456c-9437-2481d44841b8,ac9070ac-6c6d-4789-9278-abf758649037,3,Fill little consider.,2025-01-19
51a4d514-a093-46c2-9b01-a7f3350b819a,845bb545-d082-4f5b-b22e-97f2df1677c2,d6d436cc-c331-4170-84da-1a7a18c4edf3,1,Improve six money leg.,2025-01-09
958f84bd-da72-4779-b6a4-13a2a5b393aa,b895ac2d-6670-4570-b9aa-4d326ed1fcf9,8de16c96-5739-48be-8369-6aa0a6c65043,5,Family simple decide Mr technology expert.,2025-06-30
d64990dd-2dd6-4558-a936-37db8665feee,3107f641-d099-4949-8679-34a6a92c1ad1,46347c3d-2d23-47ab-8712-5ab7cd59d954,4,Perhaps seek human beat home exist suffer.,2024-12-03
9a462879-5a7d-4ca6-82aa-b3a9257a7fca,2e3ceef8-1733-40ec-8ea7-d861a9edcd62,4b73ef8d-d366-4cb6-aa17-6692070bb9d7,1,Sort every feeling manager none.,2025-01-09
49eca1b8-9a98-41a9-a9c7-94a73f976054,55a53311-adaf-471e-8ec1-eaa9217730f3,10fba50b-16d6-4d57-8393-d01c5781d5e5,2,Between stand both information determine create.,2025-06-11
956f7527-e307-40ff-a948-6aac552409f8,dc23b2fd-ae61-42ad-8441-7f0b52676d9c,bf744caf-093c-429c-90b5-02e4879af717,4,Space hold international rise perhaps general treat.,2025-03-22
18c4f3e5-3128-4854-b991-a775037124f4,1029c408-4271-4c60-b262-c2d3e42c1ed6,f89bc9be-2cb3-4064-8850-8d1330ead62c,5,Ball always degree word.,2025-01-23
b61e5a7b-d29b-4765-9787-5e07ce960b74,00338233-50b5-4c85-992e-68257829c781,a11052e4-a735-4755-b795-1c7a086db03d,4,Need news rock while.,2025-06-11
2a87bde0-f82a-4116-9aa1-3cad9b4ca104,971b8b94-ae18-4d0d-b781-c3e45e33c9dc,7c7fdc6a-cd8d-42f4-a990-964e65b4b669,5,After everyone effect need just.,2025-07-03
